Date,District,Block,Panchayat,Mouza,Type,Source,Hamlet,Lab,Code,Arsenic,TDS,Salinity,Fluoride,Iron,TC,FC,PH,Hardness 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,78,0,,,,0.1423,4,0,7.27,416 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,79,0,,,,0.206,0,0,7.28,408 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,75,0,,,,0.157,2,0,7.42,372 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,73,2803,,,,0.2803,0,0,7.46,324 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,72,0.0665,,,,2.6021,0,0,7.44,296 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,71,0,,,,,0,0,7.38,364 
18/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Khastaluk,Rural National Club,80,0.0139,,,,0.8744,4,0,7.32,348 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Palpara,Dr. Ambedkar Jana Seva Mission,O71,,,,,1.86,0,0,7.04,208 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Bayenpara,Dr. Ambedkar Jana Seva Mission,O77,,,,,2.64,2,0,7.12,220 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,O8O,,,,,2.61,0,0,7.31,228 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Bayenpara,Dr. Ambedkar Jana Seva Mission,O79,,,,,2.73,0,0,7.16,208 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Bayenpara,Dr. Ambedkar Jana Seva Mission,O78,,,,,2.53,0,0,7.51,240 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Mondalpara,Dr. Ambedkar Jana Seva Mission,O76,,,,,2.56,0,0,6.98,180 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Napitpara,Dr. Ambedkar Jana Seva Mission,O75,,,,,2.58,2,0,7.34,204 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,O74,,,,,2.51,0,0,7.38,212 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Ghoshpara,Dr. Ambedkar Jana Seva Mission,O73,,,,,2.06,0,0,7.34,232 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,61,0,,,,0.7431,2,0,7.5,340 
16/6/2010,Murshidabad ,BURWAN,SABALDAHA,Barutiya,PUBLIC,TW,Palpara,Dr. Ambedkar Jana Seva Mission,O72,,,,,2.13,0,0,6.96,244 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,70,0,,,,1.2762,4,0,7.33,332 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,62,0,,,,0.4818,2,0,7.38,340 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,63,0.0079,,,,0.481,0,0,7.27,376 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,64,0,,,,0.1241,6,0,7.25,332 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,66,0,,,,0.8706,0,0,7.36,328 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,67,0,,,,0.0811,0,0,7.06,440 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,65,0,,,,0.386,4,0,7.26,396 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,68,0,,,,0.4843,4,0,7.26,284 
16/6/2010,Murshidabad ,RANINAGAR-II,KALINAGAR-I,Ramnagar Khastaluk ,PUBLIC,TW,Jinnatpara,Rural National Club,69,0,,,,0.0412,0,0,7.27,456 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paharpara,West Bengal Voluntary Health Association (WBVHA),Ekramulsk,0.0395,,,,4.74,6,0,7.4,320 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paikora,West Bengal Voluntary Health Association (WBVHA),Setabursk,0.0582,,,,3.76,13,0,7.42,370 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paikora,West Bengal Voluntary Health Association (WBVHA),Amjadsk,0.0389,,,,2.22,8,0,7.25,355 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paharpara,West Bengal Voluntary Health Association (WBVHA),Samedsk,0.0401,,,,3.4,4,0,7.3,348 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paikora,West Bengal Voluntary Health Association (WBVHA),Bhikshusk,0.0362,,,,4.21,110,2,7.44,356 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paharpara,West Bengal Voluntary Health Association (WBVHA),Ektarsk,0.0362,,,,3.25,0,0,7.32,340 
12/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Paharpara,West Bengal Voluntary Health Association (WBVHA),Najrulsk,0.0412,,,,2.95,7,0,7.37,330 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,95,0.0999,,,,0.7362,0,0,7.22,392 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,89,0.3099,,,,5.0395,0,0,7.37,412 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,96,0.2463,,,,7.2818,2,0,7.22,392 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,91,0.4893,,,,5.1103,7,0,7.31,376 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,97,0.4456,,,,7.224,2,0,7.14,400 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,98,0.0695,,,,4.7066,0,0,7.24,400 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Hajipara,West Bengal Voluntary Health Association (WBVHA),Tofajulhossain,0.0325,,,,3.97,13,0,7.22,355 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Puthia,PUBLIC,TW,Fieldpara,West Bengal Voluntary Health Association (WBVHA),Lalchandsk,0.0402,,,,4.12,2,0,7.43,390 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,93,0.3905,,,,5.1635,0,0,7.16,380 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,92,1.2493,,,,5.1458,0,0,7.21,432 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,94,0.0999,,,,3.6176,17,2,7.16,380 
11/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,90,0.8804,,,,5.0837,6,0,7.13,492 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Uparpaikora,West Bengal Voluntary Health Association (WBVHA),Majedsk,0.0401,,,,2.99,8,0,7.29,375 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Uparpaikora,West Bengal Voluntary Health Association (WBVHA),Mahasinsk,0.0392,,,,3.7,11,0,7.41,360 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Uparpaikora,West Bengal Voluntary Health Association (WBVHA),Wajedsk,0.0385,,,,3.98,0,0,7.39,315 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Hajipara,West Bengal Voluntary Health Association (WBVHA),Ekramulsk,0.0402,,,,4.72,2,0,7.34,330 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Uparpaikora,West Bengal Voluntary Health Association (WBVHA),Momenislam,0.0392,,,,4.86,0,0,7.24,295 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Hajipara,West Bengal Voluntary Health Association (WBVHA),Erfansk,0.0382,,,,4.4,4,0,7.25,360 
11/6/2010,Murshidabad ,RAGHUNATHGANJ-II,SEKALIPUR,Barajumla,PUBLIC,TW,Hajipara,West Bengal Voluntary Health Association (WBVHA),Raisuddinsk,0.0368,,,,3.42,27,0,7.3,320 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Haquesaheb,0.0567,,,,3.11,13,0,7.22,350 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Abulkasem,0.0369,,,,1.79,7,0,7.3,325 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Kasemali,0.0731,,,,4.62,110,4,7.16,365 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Badiujamman,0.0206,,,,2.76,8,0,7.1,370 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Esrile,0.0167,,,,4.7,8,0,7.12,385 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,81,0.3414,,,,5.0814,0,0,7.23,348 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Jalalsk,0.0245,,,,3.46,4,0,7.32,330 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,80,0.1545,,,,5.0349,8,0,7.3,408 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Anarul,0.0344,,,,4.27,7,0,7.28,365 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,82,0.5396,,,,5.1036,26,0,7.13,456 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,83,0.5975,,,,5.352,0,0,7.19,460 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,84,0.5078,,,,5.3609,8,0,7.21,424 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,86,0.4743,,,,5.7291,0,0,7.25,328 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,87,0.3493,,,,5.7491,6,0,7.2,396 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,88,0.7075,,,,5.7579,6,0,7.15,472 
9/6/2010,Murshidabad ,RAGHUNATHGANJ-II,LAKSHMIJOLA,kulgachhi,PUBLIC,TW,Icchakhali,West Bengal Voluntary Health Association (WBVHA),Ektarali,0.0559,,,,2.21,0,0,7.29,320 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,85,0.6577,,,,5.3677,0,0,7.23,404 
9/6/2010,Murshidabad ,RANINAGAR-II,MALIBARI-II,Mulibari ,PUBLIC,TW,Dewanpara,Rural National Club,79,0.4578,,,,6.0507,2,0,7.27,452 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Bayenpara,Dr. Ambedkar Jana Seva Mission,O54,,,,,1.37,2,0,6.98,224 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Pathanpara,Dr. Ambedkar Jana Seva Mission,O6O,,,,,1.94,0,0,7.19,212 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Pathanpara,Dr. Ambedkar Jana Seva Mission,O59,,,,,0.6,0,0,7.15,256 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Pathanpara,Dr. Ambedkar Jana Seva Mission,O58,,,,,1.13,0,0,7.06,240 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Pathanpara,Dr. Ambedkar Jana Seva Mission,O57,,,,,0.88,0,0,7.14,288 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Thakurpara,Dr. Ambedkar Jana Seva Mission,O56,,,,,2.56,0,0,7.17,280 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Hapina,Dr. Ambedkar Jana Seva Mission,O51,,,,,1.95,0,0,7.08,208 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Banshberia,Dr. Ambedkar Jana Seva Mission,O53,,,,,0.35,2,0,7.09,248 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Dhuptala,Dr. Ambedkar Jana Seva Mission,O55,,,,,1.01,0,0,7.32,260 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,15,0.0088,,,,0.7395,0,0,7.53,496 
8/6/2010,Murshidabad ,BURWAN,BURWAN-I,Hapina,PUBLIC,TW,Banshberia,Dr. Ambedkar Jana Seva Mission,O52,,,,,1.5,0,0,7.16,216 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,144,0.0125,,,,0.79,2,0,7.39,290 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mahulee,PUBLIC,TW,Mahula,Dr. Ambedkar Jana Seva Mission,119,,,,,2.24,0,0,7.28,204 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Dakshinpara,Dr. Ambedkar Jana Seva Mission,118,,,,,0.11,0,0,7.23,196 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Dakshinpara,Dr. Ambedkar Jana Seva Mission,117,,,,,0.27,2,0,7.16,236 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Dakshinpara,Dr. Ambedkar Jana Seva Mission,115,,,,,0.33,50,30,7.07,256 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Mazhpara,Dr. Ambedkar Jana Seva Mission,113,,,,,0.7,0,0,7.13,232 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Konaipara,Dr. Ambedkar Jana Seva Mission,112,,,,,0.23,0,0,7.06,224 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Uttarpara,Dr. Ambedkar Jana Seva Mission,111,,,,,0.23,0,0,7.09,160 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,20,0,,,,0.2386,0,0,7.35,488 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,17,0.0001,,,,0.775,0,0,7.51,404 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mahulee,PUBLIC,TW,Mahula,Dr. Ambedkar Jana Seva Mission,12O,,,,,1.08,23,13,7.26,192 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,145,0.0074,,,,0.83,2,0,7.49,250 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Dakshinparaa,Dr. Ambedkar Jana Seva Mission,116,,,,,0.38,0,0,7.11,248 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,143,0.0022,,,,0.81,2,0,7.35,330 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,142,0.0047,,,,0.61,4,0,7.29,250 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,141,0.0041,,,,0.94,2,0,7.48,380 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,140,0.023,,,,0.75,0,0,7.28,220 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Jindighi,PUBLIC,TW,Jindigi,PHED,139,0.013,,,,1.12,7,0,7.4,340 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Jindighi,PUBLIC,TW,Jindigidakshin,PHED,138,0.0039,,,,0.74,4,0,7.38,300 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Jindighi,PUBLIC,TW,Jindigidakshin,PHED,137,0.018,,,,0.91,0,0,7.5,290 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Jindighi,PUBLIC,TW,Jindigidakshin,PHED,136,0.0049,,,,0.41,2,0,7.4,320 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Jindighi,PUBLIC,TW,Jindigidakshin,PHED,135,0.034,,,,0.81,4,0,7.41,310 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Jindighi,PUBLIC,TW,Jindigi,PHED,134,0.0049,,,,1.1,4,2,7.28,230 
8/6/2010,Murshidabad ,SAGARDIGHI,BANNYESWAR,Mathkhagra,PUBLIC,TW,Mathkhagra,PHED,146,0.0051,,,,0.43,7,0,7.51,290 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,19,0,,,,1.9981,4,0,7.4,428 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,11,0.0043,,,,1.6264,0,0,7.73,300 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,12,0.1382,,,,1.5913,8,0,7.5,320 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,13,0.0473,,,,2.0888,0,0,7.47,320 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,14,0,,,,2.4939,2,0,7.45,460 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,16,0.0013,,,,0.6091,0,0,7.47,452 
8/6/2010,Murshidabad ,BURWAN,BIPRASEKHAR,Mishrataloya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,114,,,,,0.64,0,0,7.1,244 
8/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Ramipur,Rural National Club,18,0,,,,0.4213,2,0,7.46,428 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,80,0.092,,,,3.63,0,0,7.45,270 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,6,0.0762,,,,2.7711,2,0,7.7,348 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,79,0.0092,,,,3.72,9,0,7.39,310 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,75,0.1534,,,,3.5,7,0,7.48,340 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,78,0.0077,,,,3.08,2,0,7.35,280 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,77,0.0053,,,,0.77,0,0,7.48,340 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,76,0.1242,,,,3.89,4,2,7.09,290 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,74,0.1161,,,,3.52,0,0,7.55,310 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,73,280,,,,3.21,0,0,7.29,270 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,10,0.0495,,,,1.2509,0,0,7.7,312 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,9,0.0162,,,,0.4364,0,0,7.63,320 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,8,0.0111,,,,292,0,0,7.62,292 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Bahadurpur ,PUBLIC,TW,Bahadurpur,PHED,81,0.064,,,,3.54,0,0,7.33,310 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,1O6,,,,,0.28,2,0,7.2,216 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,3,0.0534,,,,0.8544,0,0,7.73,308 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,2,0.0518,,,,1.5858,0,0,7.72,312 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,12,0.0537,,,,1.5865,2,0,7.67,336 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,5,0.1463,,,,4.9974,4,0,7.68,344 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,11O,,,,,1.43,30,23,6.9,200 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Mazhpara,Dr. Ambedkar Jana Seva Mission,1O9,,,,,0.2,0,0,7.38,228 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,1O8,,,,,1.84,0,0,7.3,224 
7/6/2010,Murshidabad ,RANINAGAR-I,TENKARAIPUR BALUMATI,Ramipur ,PUBLIC,TW,Romipurmatpara,Rural National Club,7,0.0368,,,,1.6268,0,0,7.72,292 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Naya Bahadurpur ,PUBLIC,TW,Nayabahadurpur,PHED,72,0.0914,,,,3.68,0,0,7.41,270 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Mandalpara,Dr. Ambedkar Jana Seva Mission,1O1,,,,,0.53,0,0,7.18,220 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,1O5,,,,,2.07,50,30,7.22,216 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Bagdipara,Dr. Ambedkar Jana Seva Mission,1O4,,,,,0.67,2,0,7.21,228 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Naya Bahadurpur ,PUBLIC,TW,Nayabahadurpur,PHED,68,0.2155,,,,3.04,4,0,7.28,280 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Naya Bahadurpur ,PUBLIC,TW,Nayabahadurpur,PHED,69,0.0456,,,,3.62,0,0,7.42,290 
7/6/2010,Murshidabad ,BURWAN,KULI,Shimuliya,PUBLIC,TW,Dakshinpara,Dr. Ambedkar Jana Seva Mission,1O3,,,,,2.49,2,0,7.16,236 
7/6/2010,Murshidabad ,SUTI-I,NURPUR,Naya Bahadurpur ,PUBLIC,TW,Nayabahadurpur,PHED,70,0.1258,,,,2.86,7,0,7.51,220 
